servicelife, energy
10.52980132450331, 58.3300198807157
13.443708609271521, 46.69980119284294
20.99337748344371, 31.133200795228632
28.013245033112582, 23.26043737574551
34.503311258278146, 19.502982107355862
45.09933774834437, 15.566600397614309
63.50993377483444, 11.809145129224646
150.52980132450332, 7.693836978131202
